AH_AnalogNo,AH_Time,AH_Value
19534,2017-07-22 15:21:39.000,817232
19534,2017-07-22 15:26:41.000,817234.429
19534,2017-07-22 15:31:41.000,817236.429
19534,2017-07-22 15:36:39.000,817237.429
19534,2017-07-22 15:41:39.000,817239.429
19534,2017-07-22 15:46:41.000,817241.024
19534,2017-07-22 15:51:41.000,817243.008
19534,2017-07-22 15:56:40.000,817245.429
19534,2017-07-22 16:01:39.000,817246.016
19534,2017-07-22 16:06:41.000,817248
19534,2017-07-22 16:11:41.000,817250.429
19534,2017-07-22 16:16:41.000,817252.429
19534,2017-07-22 16:21:40.000,817253.429
19534,2017-07-22 16:26:40.000,817255.429
19534,2017-07-22 16:36:41.000,817259.008
19534,2017-07-22 16:41:40.000,817260.032
19534,2017-07-22 16:46:42.000,817262.016
19534,2017-07-22 16:51:41.000,817264
19534,2017-07-22 16:56:40.000,817266.429
19534,2017-07-22 17:01:39.000,817268.429
19534,2017-07-22 17:06:41.000,817269.429
19534,2017-07-22 17:11:39.000,817271.429
19534,2017-07-22 17:16:40.000,817273.024
19534,2017-07-22 17:21:42.000,817275.008
19534,2017-07-22 17:26:42.000,817277.429
19534,2017-07-22 17:31:40.000,817278.016
19534,2017-07-22 17:36:42.000,817280
19534,2017-07-22 17:41:39.000,817282.429
19534,2017-07-22 17:46:42.000,817284.429
19534,2017-07-22 17:51:40.000,817286.016
19534,2017-07-22 17:56:40.000,817288
19534,2017-07-22 18:01:39.000,817289.024
19534,2017-07-22 18:06:40.000,817291.008
19534,2017-07-22 18:11:41.000,817292.032
19534,2017-07-22 18:16:43.000,817293.429
19534,2017-07-22 18:21:40.000,817295.429
19534,2017-07-22 18:26:41.000,817297.024
19534,2017-07-22 18:31:39.000,817298.429
19534,2017-07-22 18:36:39.000,817300.429
19534,2017-07-22 18:41:40.000,817301.429
19534,2017-07-22 18:46:40.000,817303.429
19534,2017-07-22 18:56:40.000,817305.024
19534,2017-07-22 19:01:39.000,817307.008
19534,2017-07-22 19:06:40.000,817308.032
19534,2017-07-22 19:16:41.000,817310.016
19534,2017-07-22 19:21:41.000,817311.429
19534,2017-07-22 19:26:40.000,817312
19534,2017-07-22 19:31:39.000,817313.024
19534,2017-07-22 19:36:41.000,817314.429
19534,2017-07-22 19:41:41.000,817315.008
19534,2017-07-22 19:46:41.000,817316.429
19534,2017-07-22 19:51:40.000,817317.429
19534,2017-07-22 19:56:41.000,817318.016
19534,2017-07-22 20:01:39.000,817319.429
19534,2017-07-22 20:06:40.000,817320
19534,2017-07-22 20:11:40.000,817321.024
19534,2017-07-22 20:16:42.000,817323.008
19534,2017-07-22 20:21:40.000,817324.032
19534,2017-07-22 20:26:43.000,817325.429
19534,2017-07-22 20:31:41.000,817326.016
19534,2017-07-22 20:36:40.000,817327.429
19534,2017-07-22 20:41:39.000,817328
19534,2017-07-22 20:46:41.000,817329.024
19534,2017-07-22 20:51:40.000,817331.008
19534,2017-07-22 20:56:40.000,817332.429
19534,2017-07-22 21:01:42.000,817333.429
19534,2017-07-22 21:06:40.000,817334.016
19534,2017-07-22 21:11:39.000,817335.429
19534,2017-07-22 21:16:41.000,817336
19534,2017-07-22 21:21:41.000,817337.024
19534,2017-07-22 21:26:40.000,817338.429
19534,2017-07-22 21:31:40.000,817339.008
19534,2017-07-22 21:36:42.000,817340.032
19534,2017-07-22 21:41:38.000,817341.429
19534,2017-07-22 21:46:40.000,817343.429
19534,2017-07-22 21:51:40.000,817344
19534,2017-07-22 22:01:41.000,817345.024
19534,2017-07-22 22:06:39.000,817346.429
19534,2017-07-22 22:11:40.000,817347.008
19534,2017-07-22 22:16:39.000,817348.429
19534,2017-07-22 22:26:41.000,817349.429
19534,2017-07-22 22:31:39.000,817350.016
19534,2017-07-22 22:36:39.000,817351.429
19534,2017-07-22 22:46:40.000,817352
19534,2017-07-22 22:51:40.000,817353.024
19534,2017-07-22 23:01:40.000,817354.429
19534,2017-07-22 23:06:39.000,817355.008
19534,2017-07-22 23:16:41.000,817356.032
19534,2017-07-22 23:26:39.000,817357.429
19534,2017-07-22 23:31:41.000,817358.016
19534,2017-07-22 23:41:42.000,817359.429
19534,2017-07-22 23:46:39.000,817360
19534,2017-07-22 23:51:41.000,817361.024
19534,2017-07-23 00:01:40.000,817362.429
19534,2017-07-23 00:06:40.000,817363.008
19534,2017-07-23 00:11:43.000,817364.429
19534,2017-07-23 00:21:39.000,817365.429
19534,2017-07-23 00:26:40.000,817366.016
19534,2017-07-23 00:36:40.000,817367.429
19534,2017-07-23 00:41:41.000,817368
19534,2017-07-23 00:46:40.000,817369.024
19534,2017-07-23 00:56:40.000,817370.429
19534,2017-07-23 01:01:40.000,817371.008
19534,2017-07-23 01:06:43.000,817372.032
19534,2017-07-23 01:16:41.000,817373.429
19534,2017-07-23 01:26:42.000,817374.016
19534,2017-07-23 01:31:40.000,817375.429
19534,2017-07-23 01:41:42.000,817376
19534,2017-07-23 01:46:39.000,817377.024
19534,2017-07-23 01:56:41.000,817378.429
19534,2017-07-23 02:06:42.000,817379.008
19534,2017-07-23 02:11:39.000,817380.429
19534,2017-07-23 02:21:40.000,817381.429
19534,2017-07-23 02:26:40.000,817382.016
19534,2017-07-23 02:36:41.000,817383.429
19534,2017-07-23 02:41:44.000,817384
19534,2017-07-23 02:46:40.000,817385.024
19534,2017-07-23 02:56:40.000,817386.429
19534,2017-07-23 03:01:39.000,817387.008
19534,2017-07-23 03:11:41.000,817388.032
19534,2017-07-23 03:16:43.000,817389.429
19534,2017-07-23 03:26:41.000,817390.016
19534,2017-07-23 03:31:41.000,817391.429
19534,2017-07-23 03:36:41.000,817392
19534,2017-07-23 03:51:41.000,817394.429
19534,2017-07-23 04:01:41.000,817395.008
19534,2017-07-23 04:06:46.000,817396.429
19534,2017-07-23 04:16:42.000,817397.429
19534,2017-07-23 04:21:45.000,817398.016
19534,2017-07-23 04:31:41.000,817399.429
19534,2017-07-23 04:41:39.000,817400
19534,2017-07-23 04:46:41.000,817401.024
19534,2017-07-23 04:51:41.000,817402.429
19534,2017-07-23 05:01:42.000,817403.008
19534,2017-07-23 05:11:43.000,817404.032
19534,2017-07-23 05:16:40.000,817405.429
19534,2017-07-23 05:21:44.000,817406.016
19534,2017-07-23 05:31:41.000,817407.429
19534,2017-07-23 05:36:42.000,817408
19534,2017-07-23 05:41:42.000,817409.024
19534,2017-07-23 05:51:44.000,817410.429
19534,2017-07-23 05:56:41.000,817411.008
19534,2017-07-23 06:01:41.000,817412.429
19534,2017-07-23 06:11:41.000,817413.429
19534,2017-07-23 06:21:42.000,817414.016
19534,2017-07-23 06:26:42.000,817415.429
19534,2017-07-23 06:36:43.000,817416
19534,2017-07-23 06:41:42.000,817417.024
19534,2017-07-23 06:51:43.000,817419.008
19534,2017-07-23 06:56:43.000,817420.032
19534,2017-07-23 07:01:42.000,817422.016
19534,2017-07-23 07:11:41.000,817425.024
19534,2017-07-23 07:16:41.000,817427.008
19534,2017-07-23 07:21:43.000,817429.429
19534,2017-07-23 07:26:43.000,817431.429
19534,2017-07-23 07:31:42.000,817432
19534,2017-07-23 07:36:40.000,817434.429
19534,2017-07-23 07:41:41.000,817436.032
19534,2017-07-23 07:46:42.000,817437.429
19534,2017-07-23 07:51:41.000,817439.429
19534,2017-07-23 07:56:42.000,817441.024
19534,2017-07-23 08:01:42.000,817443.008
19534,2017-07-23 08:06:43.000,817444.429
19534,2017-07-23 08:11:42.000,817446.016
19534,2017-07-23 08:16:41.000,817448
19534,2017-07-23 08:21:43.000,817450.429
19534,2017-07-23 08:26:44.000,817451.008
19534,2017-07-23 08:31:43.000,817453.429
19534,2017-07-23 08:36:41.000,817455.429
19534,2017-07-23 08:41:44.000,817456
19534,2017-07-23 08:46:43.000,817458.429
19534,2017-07-23 08:51:44.000,817460.429
19534,2017-07-23 08:56:44.000,817462.016
19534,2017-07-23 09:01:41.000,817464
19534,2017-07-23 09:06:42.000,817466.429
19534,2017-07-23 09:16:41.000,817469.429
19534,2017-07-23 09:21:41.000,817471.429
19534,2017-07-23 09:26:43.000,817473.024
19534,2017-07-23 09:31:42.000,817475.008
19534,2017-07-23 09:36:42.000,817477.429
19534,2017-07-23 09:41:41.000,817479.429
19534,2017-07-23 09:46:42.000,817481.024
19534,2017-07-23 09:51:42.000,817483.008
19534,2017-07-23 09:56:41.000,817485.429
19534,2017-07-23 10:01:42.000,817487.429
19534,2017-07-23 10:06:42.000,817488
19534,2017-07-23 10:11:42.000,817490.429
19534,2017-07-23 10:16:42.000,817492.429
19534,2017-07-23 10:21:41.000,817495.429
19534,2017-07-23 10:26:42.000,817497.024
19534,2017-07-23 10:31:43.000,817498.429
19534,2017-07-23 10:36:42.000,817501.429
19534,2017-07-23 10:41:42.000,817503.429
19534,2017-07-23 10:46:43.000,817505.024
19534,2017-07-23 10:51:46.000,817507.008
19534,2017-07-23 10:56:43.000,817509.429
19534,2017-07-23 11:01:43.000,817511.429
19534,2017-07-23 11:06:41.000,817513.024
19534,2017-07-23 11:11:43.000,817515.008
19534,2017-07-23 11:16:40.000,817517.429
19534,2017-07-23 11:21:41.000,817519.429
19534,2017-07-23 11:26:41.000,817521.024
19534,2017-07-23 11:31:41.000,817523.008
19534,2017-07-23 11:36:44.000,817525.429
19534,2017-07-23 11:41:43.000,817527.429
19534,2017-07-23 11:46:41.000,817529.024
19534,2017-07-23 11:51:41.000,817531.008
19534,2017-07-23 11:56:44.000,817533.429
19534,2017-07-23 12:01:42.000,817535.429
19534,2017-07-23 12:06:43.000,817537.024
19534,2017-07-23 12:11:43.000,817539.008
19534,2017-07-23 12:16:43.000,817541.429
19534,2017-07-23 12:21:43.000,817543.429
19534,2017-07-23 12:26:45.000,817545.024
19534,2017-07-23 12:31:41.000,817547.008
19534,2017-07-23 12:36:42.000,817548.032
19534,2017-07-23 12:41:43.000,817550.016
19534,2017-07-23 12:46:42.000,817552
19534,2017-07-23 12:51:43.000,817554.429
19534,2017-07-23 12:56:43.000,817556.429
19534,2017-07-23 13:01:41.000,817558.016
19534,2017-07-23 13:06:44.000,817560
19534,2017-07-23 13:11:42.000,817562.429
19534,2017-07-23 13:16:42.000,817564.032
19534,2017-07-23 13:21:42.000,817565.429
19534,2017-07-23 13:26:44.000,817567.429
19534,2017-07-23 13:31:42.000,817569.024
19534,2017-07-23 13:36:41.000,817571.008
19534,2017-07-23 13:41:46.000,817573.429
19534,2017-07-23 13:46:42.000,817575.429
19534,2017-07-23 13:51:41.000,817577.024
19534,2017-07-23 14:01:42.000,817581.429
19534,2017-07-23 14:06:42.000,817583.429
19534,2017-07-23 14:11:43.000,817585.024
19534,2017-07-23 14:16:43.000,817587.008
19534,2017-07-23 14:21:43.000,817589.429
19534,2017-07-23 14:26:42.000,817591.429
19534,2017-07-23 14:31:42.000,817593.024
19534,2017-07-23 14:36:42.000,817595.008
19534,2017-07-23 14:41:44.000,817597.429
19534,2017-07-23 14:46:43.000,817599.429
19534,2017-07-23 14:51:43.000,817601.024
19534,2017-07-23 14:56:42.000,817603.008
19534,2017-07-23 15:01:43.000,817605.429
19534,2017-07-23 15:06:43.000,817607.429
19534,2017-07-23 15:11:42.000,817609.024
19534,2017-07-23 15:16:43.000,817611.008
19534,2017-07-23 15:21:43.000,817613.429
19534,2017-07-23 15:26:42.000,817615.429
19534,2017-07-23 15:31:40.000,817617.024
19534,2017-07-23 15:36:41.000,817618.429
19534,2017-07-23 15:41:41.000,817621.429
19534,2017-07-23 15:46:41.000,817623.429
19534,2017-07-23 15:51:43.000,817625.024
19534,2017-07-23 15:56:42.000,817627.008
19534,2017-07-23 16:01:41.000,817629.429
19534,2017-07-23 16:06:42.000,817631.429
19534,2017-07-23 16:11:41.000,817633.024
19534,2017-07-23 16:16:41.000,817635.008
19534,2017-07-23 16:21:41.000,817637.429
19534,2017-07-23 16:26:42.000,817639.429
19534,2017-07-23 16:31:43.000,817641.024
19534,2017-07-23 16:36:41.000,817643.008
19534,2017-07-23 16:41:42.000,817645.429
19534,2017-07-23 16:46:42.000,817647.429
19534,2017-07-23 16:51:41.000,817649.024
19534,2017-07-23 16:56:41.000,817651.008
19534,2017-07-23 17:01:43.000,817653.429
19534,2017-07-23 17:06:42.000,817655.429
19534,2017-07-23 17:11:43.000,817657.024
19534,2017-07-23 17:16:42.000,817659.008
19534,2017-07-23 17:21:41.000,817661.429
19534,2017-07-23 17:26:41.000,817663.429
19534,2017-07-23 17:31:43.000,817665.024
19534,2017-07-23 17:36:42.000,817667.008
19534,2017-07-23 17:46:43.000,817671.429
19534,2017-07-23 17:51:41.000,817673.024
19534,2017-07-23 17:56:42.000,817674.429
19534,2017-07-23 18:01:42.000,817676.032
19534,2017-07-23 18:06:40.000,817678.016
19534,2017-07-23 18:11:42.000,817680
19534,2017-07-23 18:16:41.000,817681.024
19534,2017-07-23 18:21:42.000,817683.008
19534,2017-07-23 18:26:42.000,817685.429
19534,2017-07-23 18:31:40.000,817686.016
19534,2017-07-23 18:36:41.000,817688
19534,2017-07-23 18:41:42.000,817690.429
19534,2017-07-23 18:46:43.000,817692.032
19534,2017-07-23 18:51:42.000,817694.016
19534,2017-07-23 18:56:43.000,817695.429
19534,2017-07-23 19:01:43.000,817697.024
19534,2017-07-23 19:11:43.000,817700.429
19534,2017-07-23 19:16:45.000,817702.016
19534,2017-07-23 19:21:43.000,817704
19534,2017-07-23 19:26:43.000,817705.024
19534,2017-07-23 19:31:46.000,817707.008
19534,2017-07-23 19:41:43.000,817709.429
19534,2017-07-23 19:46:45.000,817710.016
19534,2017-07-23 19:51:42.000,817711.429
19534,2017-07-23 19:56:47.000,817712
19534,2017-07-23 20:01:43.000,817713.024
19534,2017-07-23 20:06:43.000,817714.429
19534,2017-07-23 20:11:45.000,817715.008
19534,2017-07-23 20:16:43.000,817716.429
19534,2017-07-23 20:21:43.000,817717.429
19534,2017-07-23 20:26:42.000,817718.016
19534,2017-07-23 20:31:42.000,817719.429
19534,2017-07-23 20:36:43.000,817720
19534,2017-07-23 20:41:44.000,817721.024
19534,2017-07-23 20:46:41.000,817723.008
19534,2017-07-23 20:51:43.000,817724.032
19534,2017-07-23 20:56:42.000,817725.429
19534,2017-07-23 21:01:43.000,817726.016
19534,2017-07-23 21:06:45.000,817727.429
19534,2017-07-23 21:11:42.000,817728
19534,2017-07-23 21:16:41.000,817729.024
19534,2017-07-23 21:21:41.000,817730.429
19534,2017-07-23 21:26:44.000,817731.008
19534,2017-07-23 21:31:42.000,817732.429
19534,2017-07-23 21:36:44.000,817733.429
19534,2017-07-23 21:41:41.000,817734.016
19534,2017-07-23 21:46:43.000,817735.429
19534,2017-07-23 21:51:44.000,817736
19534,2017-07-23 21:56:42.000,817737.024
19534,2017-07-23 22:01:44.000,817738.429
19534,2017-07-23 22:06:43.000,817739.008
19534,2017-07-23 22:16:43.000,817740.032
19534,2017-07-23 22:21:41.000,817741.429
19534,2017-07-23 22:26:43.000,817742.016
19534,2017-07-23 22:36:45.000,817743.429
19534,2017-07-23 22:41:44.000,817744
19534,2017-07-23 22:46:42.000,817745.024
19534,2017-07-23 22:56:43.000,817746.429
19534,2017-07-23 23:01:43.000,817747.008
19534,2017-07-23 23:11:43.000,817748.429
19534,2017-07-23 23:16:45.000,817749.429
19534,2017-07-23 23:26:42.000,817750.016
19534,2017-07-23 23:31:43.000,817751.429
19534,2017-07-23 23:41:42.000,817752
19534,2017-07-23 23:51:44.000,817753.024
19534,2017-07-23 23:56:49.000,817754.429
19534,2017-07-24 00:06:44.000,817755.008
19534,2017-07-24 00:11:43.000,817756.032
19534,2017-07-24 00:16:42.000,817757.429
19534,2017-07-24 00:31:44.000,817759.429
19534,2017-07-24 00:36:43.000,817760
19534,2017-07-24 00:46:46.000,817761.024
19534,2017-07-24 00:51:46.000,817762.429
19534,2017-07-24 01:01:44.000,817763.008
19534,2017-07-24 01:11:43.000,817764.429
19534,2017-07-24 01:16:44.000,817765.429
19534,2017-07-24 01:26:52.000,817766.016
19534,2017-07-24 01:36:43.000,817767.429
19534,2017-07-24 01:41:43.000,817768
19534,2017-07-24 01:51:43.000,817769.024
19534,2017-07-24 01:56:42.000,817770.429
19534,2017-07-24 02:01:43.000,817771.008
19534,2017-07-24 02:11:43.000,817772.032
19534,2017-07-24 02:16:42.000,817773.429
19534,2017-07-24 02:21:43.000,817774.016
19534,2017-07-24 02:31:41.000,817775.429
19534,2017-07-24 02:41:43.000,817776
19534,2017-07-24 02:46:42.000,817777.024
19534,2017-07-24 02:56:41.000,817778.429
19534,2017-07-24 03:01:41.000,817779.008
19534,2017-07-24 03:11:42.000,817780.429
19534,2017-07-24 03:16:41.000,817781.429
19534,2017-07-24 03:26:42.000,817782.016
19534,2017-07-24 03:36:41.000,817783.429
19534,2017-07-24 03:41:41.000,817784
19534,2017-07-24 03:46:43.000,817785.024
19534,2017-07-24 03:56:41.000,817786.429
19534,2017-07-24 04:01:41.000,817787.008
19534,2017-07-24 04:06:42.000,817788.032
19534,2017-07-24 04:16:43.000,817789.429
19534,2017-07-24 04:21:42.000,817790.016
19534,2017-07-24 04:26:41.000,817791.429
19534,2017-07-24 04:36:42.000,817792
19534,2017-07-24 04:41:41.000,817793.024
19534,2017-07-24 04:46:41.000,817794.429
19534,2017-07-24 05:01:41.000,817796.429
19534,2017-07-24 05:11:42.000,817797.429
19534,2017-07-24 05:16:42.000,817798.016
19534,2017-07-24 05:26:46.000,817799.429
19534,2017-07-24 05:36:53.000,817800
19534,2017-07-24 05:42:22.000,817801.024
19534,2017-07-24 05:52:18.000,817802.429
19534,2017-07-24 05:58:30.000,817803.008
19534,2017-07-24 06:05:04.000,817804.032
19534,2017-07-24 06:13:39.000,817805.429
19534,2017-07-24 06:22:56.000,817806.016
19534,2017-07-24 06:33:33.000,817808
19534,2017-07-24 06:44:31.000,817809.024
19534,2017-07-24 07:04:34.000,817813.429
19534,2017-07-24 07:25:55.000,817819.008
19534,2017-07-24 07:47:21.000,817826.429
19534,2017-07-24 08:32:39.000,817841.024
19534,2017-07-24 09:34:40.000,817866.429
19534,2017-07-24 09:43:40.000,817869.429
19534,2017-07-24 09:54:52.000,817874.429
19534,2017-07-24 09:59:53.000,817876.429
19534,2017-07-24 10:04:53.000,817878.016
19534,2017-07-24 10:09:54.000,817880
19534,2017-07-24 10:14:54.000,817882.429
19534,2017-07-24 10:19:54.000,817884.032
19534,2017-07-24 10:29:53.000,817888
19534,2017-07-24 10:34:54.000,817890.429
19534,2017-07-24 10:39:55.000,817892.429
19534,2017-07-24 10:44:54.000,817894.016
19534,2017-07-24 10:49:54.000,817896
19534,2017-07-24 10:54:53.000,817898.429
19534,2017-07-24 10:59:54.000,817900.032
19534,2017-07-24 11:04:54.000,817902.016
19534,2017-07-24 11:09:55.000,817904
19534,2017-07-24 11:14:54.000,817906.429
19534,2017-07-24 11:19:54.000,817908.429
19534,2017-07-24 11:24:53.000,817910.016
19534,2017-07-24 11:29:55.000,817912
19534,2017-07-24 11:34:55.000,817914.429
19534,2017-07-24 11:39:55.000,817916.032
19534,2017-07-24 11:44:54.000,817918.016
19534,2017-07-24 11:49:54.000,817920
19534,2017-07-24 11:54:53.000,817922.429
19534,2017-07-24 11:59:52.000,817924.429
19534,2017-07-24 12:04:53.000,817926.016
19534,2017-07-24 12:09:54.000,817928
19534,2017-07-24 12:19:55.000,817933.429
19534,2017-07-24 12:24:55.000,817934.016
19534,2017-07-24 12:29:53.000,817936
19534,2017-07-24 12:34:52.000,817939.008
19534,2017-07-24 12:39:54.000,817941.429
19534,2017-07-24 12:44:54.000,817942.016
19534,2017-07-24 12:49:54.000,817944
19534,2017-07-24 12:54:55.000,817945.024
19534,2017-07-24 12:59:54.000,817947.008
19534,2017-07-24 13:04:55.000,817948.032
19534,2017-07-24 13:09:55.000,817950.016
19534,2017-07-24 13:14:53.000,817952
19534,2017-07-24 13:19:54.000,817954.429
19534,2017-07-24 13:24:54.000,817956.429
19534,2017-07-24 13:29:54.000,817958.016
19534,2017-07-24 13:34:54.000,817960
19534,2017-07-24 13:39:55.000,817962.429
19534,2017-07-24 13:44:53.000,817964.032
19534,2017-07-24 13:49:53.000,817966.016
19534,2017-07-24 13:54:54.000,817968
19534,2017-07-24 13:59:54.000,817970.429
19534,2017-07-24 14:04:54.000,817972.429
19534,2017-07-24 14:09:54.000,817974.016
19534,2017-07-24 14:14:54.000,817976
19534,2017-07-24 14:19:54.000,817978.429
19534,2017-07-24 14:24:53.000,817980.032
19534,2017-07-24 14:29:53.000,817982.016
19534,2017-07-24 14:34:55.000,817984
19534,2017-07-24 14:39:56.000,817986.429
19534,2017-07-24 14:44:53.000,817988.429
19534,2017-07-24 14:49:53.000,817990.016
19534,2017-07-24 14:54:54.000,817992
19534,2017-07-24 14:59:55.000,817994.429
19534,2017-07-24 15:04:56.000,817996.032
19534,2017-07-24 15:09:56.000,817999.429
19534,2017-07-24 15:14:56.000,818001.024
19534,2017-07-24 15:19:54.000,818003.008
19534,2017-07-24 15:24:54.000,818005.429
19534,2017-07-24 15:29:55.000,818007.429
19534,2017-07-24 15:34:55.000,818009.024
19534,2017-07-24 15:39:55.000,818011.008
19534,2017-07-24 15:49:56.000,818015.429
19534,2017-07-24 15:54:54.000,818017.024
19534,2017-07-24 15:59:54.000,818019.008
19534,2017-07-24 16:04:54.000,818021.429
19534,2017-07-24 16:14:55.000,818025.024
19534,2017-07-24 16:19:54.000,818027.008
19534,2017-07-24 16:29:56.000,818031.429
19534,2017-07-24 16:34:57.000,818032
19534,2017-07-24 16:39:55.000,818033.024
19534,2017-07-24 16:44:55.000,818035.008
19534,2017-07-24 16:54:54.000,818038.016
19534,2017-07-24 17:00:10.000,818039.429
19534,2017-07-24 17:04:55.000,818040
19534,2017-07-24 17:09:55.000,818042.429
19534,2017-07-24 17:14:54.000,818043.008
19534,2017-07-24 17:19:58.000,818045.429
19534,2017-07-24 17:24:55.000,818046.016
19534,2017-07-24 17:29:56.000,818048
19534,2017-07-24 17:34:54.000,818049.024
19534,2017-07-24 17:39:55.000,818051.008
19534,2017-07-24 17:44:55.000,818052.429
19534,2017-07-24 17:49:56.000,818054.016
19534,2017-07-24 17:54:56.000,818055.429
19534,2017-07-24 17:59:54.000,818056
19534,2017-07-24 18:04:54.000,818058.429
19534,2017-07-24 18:09:55.000,818060.032
19534,2017-07-24 18:19:56.000,818062.016
19534,2017-07-24 18:24:55.000,818064
19534,2017-07-24 18:29:56.000,818065.024
19534,2017-07-24 18:34:54.000,818066.429
19534,2017-07-24 18:39:56.000,818068.429
19534,2017-07-24 18:44:55.000,818069.429
19534,2017-07-24 18:49:56.000,818070.016
19534,2017-07-24 18:54:56.000,818072
19534,2017-07-24 18:59:54.000,818073.024
19534,2017-07-24 19:04:56.000,818074.429
19534,2017-07-24 19:09:55.000,818075.008
19534,2017-07-24 19:14:55.000,818077.429
19534,2017-07-24 19:19:55.000,818078.016
19534,2017-07-24 19:24:55.000,818079.429
19534,2017-07-24 19:29:55.000,818081.024
19534,2017-07-24 19:34:57.000,818082.429
19534,2017-07-24 19:39:57.000,818083.008
19534,2017-07-24 19:44:56.000,818085.429
19534,2017-07-24 19:49:55.000,818086.016
19534,2017-07-24 19:54:56.000,818087.429
19534,2017-07-24 20:00:00.000,818089.024
19534,2017-07-24 20:04:56.000,818090.429
19534,2017-07-24 20:09:56.000,818092.032
19534,2017-07-24 20:14:58.000,818093.429
19534,2017-07-24 20:19:55.000,818094.016
19534,2017-07-24 20:24:56.000,818095.429
19534,2017-07-24 20:29:57.000,818097.024
19534,2017-07-24 20:34:55.000,818098.429
19534,2017-07-24 20:39:56.000,818099.008
19534,2017-07-24 20:44:58.000,818100.429
19534,2017-07-24 20:49:56.000,818102.016
19534,2017-07-24 20:54:56.000,818103.429
19534,2017-07-24 20:59:55.000,818104
19534,2017-07-24 21:04:56.000,818106.429
19534,2017-07-24 21:09:54.000,818107.008
19534,2017-07-24 21:14:54.000,818108.032
19534,2017-07-24 21:19:54.000,818109.429
19534,2017-07-24 21:24:55.000,818111.429
19534,2017-07-24 21:29:55.000,818112
19534,2017-07-24 21:34:55.000,818113.024
19534,2017-07-24 21:39:55.000,818114.429
19534,2017-07-24 21:44:54.000,818115.008
19534,2017-07-24 21:49:55.000,818116.429
19534,2017-07-24 21:54:56.000,818117.429
19534,2017-07-24 21:59:55.000,818118.016
19534,2017-07-24 22:04:58.000,818119.429
19534,2017-07-24 22:09:54.000,818120
19534,2017-07-24 22:19:54.000,818121.024
19534,2017-07-24 22:24:54.000,818122.429
19534,2017-07-24 22:29:56.000,818123.008
19534,2017-07-24 22:44:57.000,818125.429
19534,2017-07-24 22:49:56.000,818126.016
19534,2017-07-24 22:59:56.000,818127.429
19534,2017-07-24 23:04:57.000,818128
19534,2017-07-24 23:09:57.000,818129.024
19534,2017-07-24 23:19:57.000,818130.429
19534,2017-07-24 23:24:55.000,818131.008
19534,2017-07-24 23:34:56.000,818132.429
19534,2017-07-24 23:44:57.000,818133.429
19534,2017-07-24 23:49:56.000,818134.016
19534,2017-07-24 23:54:58.000,818135.429
19534,2017-07-25 00:04:57.000,818136
19534,2017-07-25 00:14:55.000,818137.024
19534,2017-07-25 00:19:57.000,818138.429
19534,2017-07-25 00:29:59.000,818139.008
19534,2017-07-25 00:34:56.000,818140.032
19534,2017-07-25 00:39:57.000,818141.429
19534,2017-07-25 00:49:57.000,818142.016
19534,2017-07-25 00:54:56.000,818143.429
19534,2017-07-25 01:05:00.000,818144
19534,2017-07-25 01:09:57.000,818145.024
19534,2017-07-25 01:14:57.000,818146.429
19534,2017-07-25 01:25:00.000,818147.008
19534,2017-07-25 01:29:57.000,818148.429
19534,2017-07-25 01:39:58.000,818149.429
19534,2017-07-25 01:45:01.000,818150.016
19534,2017-07-25 01:55:00.000,818151.429
19534,2017-07-25 01:59:58.000,818152
19534,2017-07-25 02:09:58.000,818153.024
19534,2017-07-25 02:19:57.000,818154.429
19534,2017-07-25 02:30:01.000,818155.008
19534,2017-07-25 02:34:58.000,818156.032
19534,2017-07-25 02:39:57.000,818157.429
19534,2017-07-25 02:45:01.000,818158.016
19534,2017-07-25 02:50:01.000,818159.429
19534,2017-07-25 02:59:58.000,818160
19534,2017-07-25 03:04:57.000,818161.024
19534,2017-07-25 03:14:58.000,818162.429
19534,2017-07-25 03:19:58.000,818163.008
19534,2017-07-25 03:24:59.000,818164.429
19534,2017-07-25 03:29:57.000,818165.429
19534,2017-07-25 03:39:58.000,818166.016
19534,2017-07-25 03:44:59.000,818167.429
19534,2017-07-25 03:54:58.000,818168
19534,2017-07-25 03:59:58.000,818169.024
19534,2017-07-25 04:10:00.000,818170.429
19534,2017-07-25 04:15:02.000,818171.008
19534,2017-07-25 04:24:58.000,818172.032
19534,2017-07-25 04:29:58.000,818173.429
19534,2017-07-25 04:39:59.000,818174.016
19534,2017-07-25 04:44:58.000,818175.429
19534,2017-07-25 04:54:58.000,818176
19534,2017-07-25 04:59:59.000,818177.024
19534,2017-07-25 05:09:58.000,818178.429
19534,2017-07-25 05:14:59.000,818179.008
19534,2017-07-25 05:19:57.000,818180.429
19534,2017-07-25 05:29:58.000,818181.429
19534,2017-07-25 05:34:58.000,818182.016
19534,2017-07-25 05:39:59.000,818183.429
19534,2017-07-25 05:49:57.000,818184
19534,2017-07-25 05:54:57.000,818185.024
19534,2017-07-25 05:59:59.000,818186.429
19534,2017-07-25 06:09:59.000,818187.008
19534,2017-07-25 06:14:59.000,818188.032
19534,2017-07-25 06:20:00.000,818189.429
19534,2017-07-25 06:29:59.000,818190.016
19534,2017-07-25 06:39:59.000,818191.429
19534,2017-07-25 06:44:59.000,818192
19534,2017-07-25 06:54:59.000,818193.024
19534,2017-07-25 07:00:00.000,818194.429
19534,2017-07-25 07:04:58.000,818195.008
