AH_AnalogNo,AH_Time,AH_Value
19534,2018/4/4 05:08:01.000,884975.429
19534,2018/4/4 05:28:03.000,884976
19534,2018/4/4 05:38:01.000,884977.024
19534,2018/4/4 05:53:02.000,884978.429
19534,2018/4/4 06:08:01.000,884979.008
19534,2018/4/4 06:23:02.000,884980.429
19534,2018/4/4 06:38:03.000,884981.429
19534,2018/4/4 06:53:02.000,884982.016
19534,2018/4/4 07:08:01.000,884983.429
19534,2018/4/4 07:18:02.000,884984
19534,2018/4/4 07:28:03.000,884985.024
19534,2018/4/4 07:38:02.000,884986.429
19534,2018/4/4 07:48:04.000,884987.008
19534,2018/4/4 07:58:03.000,884988.032
19534,2018/4/4 08:08:03.000,884989.429
19534,2018/4/4 08:18:04.000,884990.016
19534,2018/4/4 08:28:05.000,884991.429
19534,2018/4/4 08:38:05.000,884992
19534,2018/4/4 08:48:04.000,884993.024
19534,2018/4/4 08:58:04.000,884994.429
19534,2018/4/4 09:08:04.000,884995.008
19534,2018/4/4 09:13:04.000,884996.429
19534,2018/4/4 09:23:04.000,884997.429
19534,2018/4/4 09:33:04.000,884998.016
19534,2018/4/4 09:43:05.000,884999.429
19534,2018/4/4 09:53:05.000,885000
19534,2018/4/4 10:03:05.000,885001.024
19534,2018/4/4 10:13:05.000,885002.429
19534,2018/4/4 10:23:08.000,885003.008
19534,2018/4/4 10:28:07.000,885004.032
19534,2018/4/4 10:43:07.000,885005.429
19534,2018/4/4 10:48:05.000,885006.016
19534,2018/4/4 10:58:07.000,885007.429
19534,2018/4/4 11:08:05.000,885008
19534,2018/4/4 11:18:06.000,885009.024
19534,2018/4/4 11:28:06.000,885010.429
19534,2018/4/4 11:33:06.000,885011.008
19534,2018/4/4 11:43:06.000,885012.429
19534,2018/4/4 11:53:07.000,885013.429
19534,2018/4/4 12:03:05.000,885014.016
19534,2018/4/4 12:13:09.000,885015.429
19534,2018/4/4 12:23:07.000,885016
19534,2018/4/4 12:33:05.000,885017.024
19534,2018/4/4 12:38:05.000,885018.429
19534,2018/4/4 12:48:06.000,885019.008
19534,2018/4/4 12:58:07.000,885020.032
19534,2018/4/4 13:13:07.000,885021.429
19534,2018/4/4 13:18:05.000,885022.016
19534,2018/4/4 13:23:07.000,885023.429
19534,2018/4/4 13:33:08.000,885024
19534,2018/4/4 13:43:05.000,885025.024
19534,2018/4/4 13:53:06.000,885026.429
19534,2018/4/4 14:03:07.000,885027.008
19534,2018/4/4 14:13:10.000,885028.429
19534,2018/4/4 14:18:12.000,885029.429
19534,2018/4/4 14:28:24.000,885030.016
19534,2018/4/4 14:38:32.000,885031.429
19534,2018/4/4 14:48:16.000,885032
19534,2018/4/4 14:55:32.000,885033.024
19534,2018/4/4 15:10:56.000,885034.429
19534,2018/4/4 15:22:20.000,885035.008
19534,2018/4/4 15:36:30.000,885037.429
19534,2018/4/4 15:50:43.000,885038.016
19534,2018/4/4 16:07:06.000,885040
19534,2018/4/4 16:35:05.000,885043.008
19534,2018/4/4 17:05:20.000,885046.016
19534,2018/4/4 17:38:25.000,885050.429
19534,2018/4/4 18:25:52.000,885055.429
19534,2018/4/4 19:00:39.000,885059.008
19534,2018/4/4 19:11:25.000,885060.429
19534,2018/4/4 19:19:15.000,885061.429
19534,2018/4/4 19:38:56.000,885063.429
19534,2018/4/4 19:48:57.000,885064
19534,2018/4/4 19:58:55.000,885065.024
19534,2018/4/4 20:08:59.000,885066.429
19534,2018/4/4 20:13:57.000,885067.008
19534,2018/4/4 20:23:57.000,885068.032
19534,2018/4/4 20:33:59.000,885069.429
19534,2018/4/4 20:43:54.000,885070.016
19534,2018/4/4 20:53:55.000,885071.429
19534,2018/4/4 21:03:57.000,885072
19534,2018/4/4 21:18:54.000,885073.024
19534,2018/4/4 21:23:56.000,885074.429
19534,2018/4/4 21:33:55.000,885075.008
19534,2018/4/4 21:38:55.000,885076.429
19534,2018/4/4 21:48:56.000,885077.429
19534,2018/4/4 22:03:56.000,885078.016
19534,2018/4/4 22:13:58.000,885079.429
19534,2018/4/4 22:33:56.000,885080
19534,2018/4/4 22:43:57.000,885081.024
19534,2018/4/4 22:58:56.000,885082.429
19534,2018/4/4 23:13:55.000,885083.008
19534,2018/4/4 23:28:55.000,885084.032
19534,2018/4/4 23:38:56.000,885085.429
19534,2018/4/4 23:53:57.000,885086.016
19534,2018/4/5 00:08:57.000,885087.429
19534,2018/4/5 00:23:56.000,885088
19534,2018/4/5 00:38:56.000,885089.024
19534,2018/4/5 00:49:00.000,885090.429
19534,2018/4/5 01:04:00.000,885091.008
19534,2018/4/5 01:24:06.000,885092.429
19534,2018/4/5 01:34:00.000,885093.429
19534,2018/4/5 01:48:59.000,885094.016
19534,2018/4/5 01:59:00.000,885095.429
19534,2018/4/5 02:14:01.000,885096
19534,2018/4/5 02:29:00.000,885097.024
19534,2018/4/5 02:44:04.000,885098.429
19534,2018/4/5 02:59:00.000,885099.008
19534,2018/4/5 03:14:00.000,885100.032
19534,2018/4/5 03:24:09.000,885101.429
19534,2018/4/5 03:43:59.000,885102.016
19534,2018/4/5 03:54:00.000,885103.429
19534,2018/4/5 04:09:01.000,885104
19534,2018/4/5 04:24:02.000,885105.024
19534,2018/4/5 04:38:59.000,885106.429
19534,2018/4/5 04:54:00.000,885107.008
19534,2018/4/5 05:09:01.000,885108.429
19534,2018/4/5 05:24:01.000,885109.429
19534,2018/4/5 05:39:01.000,885110.016
19534,2018/4/5 05:53:59.000,885111.429
19534,2018/4/5 06:09:01.000,885112
19534,2018/4/5 06:24:01.000,885113.024
19534,2018/4/5 06:34:02.000,885114.429
19534,2018/4/5 06:48:56.000,885115.008
19534,2018/4/5 07:03:55.000,885116.032
19534,2018/4/5 07:13:58.000,885117.429
19534,2018/4/5 07:23:57.000,885118.016
19534,2018/4/5 07:33:57.000,885119.429
19534,2018/4/5 07:38:58.000,885120
19534,2018/4/5 07:49:02.000,885121.024
19534,2018/4/5 07:59:01.000,885122.429
19534,2018/4/5 08:09:01.000,885123.008
19534,2018/4/5 08:19:01.000,885124.429
19534,2018/4/5 08:29:00.000,885125.429
19534,2018/4/5 08:39:02.000,885126.016
19534,2018/4/5 08:49:03.000,885127.429
19534,2018/4/5 08:59:01.000,885128
19534,2018/4/5 09:09:02.000,885129.024
19534,2018/4/5 09:19:02.000,885130.429
19534,2018/4/5 09:24:03.000,885131.008
19534,2018/4/5 09:34:02.000,885132.032
19534,2018/4/5 09:44:01.000,885133.429
19534,2018/4/5 09:54:02.000,885134.016
19534,2018/4/5 10:04:02.000,885135.429
19534,2018/4/5 10:14:03.000,885136
19534,2018/4/5 10:24:03.000,885137.024
19534,2018/4/5 10:34:02.000,885138.429
19534,2018/4/5 10:44:02.000,885139.008
19534,2018/4/5 10:59:02.000,885140.429
19534,2018/4/5 11:04:01.000,885141.429
19534,2018/4/5 11:14:02.000,885142.016
19534,2018/4/5 11:24:02.000,885143.429
19534,2018/4/5 11:34:02.000,885144
19534,2018/4/5 11:44:03.000,885145.024
19534,2018/4/5 11:54:02.000,885146.429
19534,2018/4/5 12:09:02.000,885147.008
19534,2018/4/5 12:14:02.000,885148.032
19534,2018/4/5 12:19:02.000,885149.429
19534,2018/4/5 12:29:02.000,885150.016
19534,2018/4/5 12:39:02.000,885151.429
19534,2018/4/5 12:49:02.000,885152
19534,2018/4/5 12:59:03.000,885153.024
19534,2018/4/5 13:09:02.000,885154.429
19534,2018/4/5 13:19:02.000,885155.008
19534,2018/4/5 13:29:03.000,885156.429
19534,2018/4/5 13:39:01.000,885157.429
19534,2018/4/5 13:49:03.000,885158.016
19534,2018/4/5 13:59:04.000,885159.429
19534,2018/4/5 14:09:02.000,885160
19534,2018/4/5 14:19:02.000,885161.024
19534,2018/4/5 14:24:03.000,885162.429
19534,2018/4/5 14:34:01.000,885163.008
19534,2018/4/5 14:44:00.000,885164.032
19534,2018/4/5 14:54:03.000,885165.429
19534,2018/4/5 15:04:00.000,885166.016
19534,2018/4/5 15:14:02.000,885167.429
19534,2018/4/5 15:24:01.000,885168
19534,2018/4/5 15:34:01.000,885169.024
19534,2018/4/5 15:44:02.000,885170.429
19534,2018/4/5 15:49:02.000,885171.008
19534,2018/4/5 15:59:02.000,885172.429
19534,2018/4/5 16:09:01.000,885173.429
19534,2018/4/5 16:19:03.000,885174.016
19534,2018/4/5 16:29:02.000,885175.429
19534,2018/4/5 16:39:03.000,885176
19534,2018/4/5 16:49:02.000,885177.024
19534,2018/4/5 16:59:02.000,885178.429
19534,2018/4/5 17:09:03.000,885179.008
19534,2018/4/5 17:14:01.000,885180.032
19534,2018/4/5 17:24:02.000,885181.429
19534,2018/4/5 17:34:03.000,885182.016
19534,2018/4/5 17:44:01.000,885183.429
19534,2018/4/5 17:54:03.000,885184
19534,2018/4/5 18:04:01.000,885185.024
19534,2018/4/5 18:14:03.000,885186.429
19534,2018/4/5 18:24:02.000,885187.008
19534,2018/4/5 18:39:03.000,885188.429
19534,2018/4/5 18:44:04.000,885189.429
19534,2018/4/5 18:54:04.000,885190.016
19534,2018/4/5 19:04:04.000,885191.429
19534,2018/4/5 19:14:03.000,885192
19534,2018/4/5 19:24:02.000,885193.024
19534,2018/4/5 19:29:05.000,885194.429
19534,2018/4/5 19:39:05.000,885195.008
19534,2018/4/5 19:49:03.000,885196.032
19534,2018/4/5 20:04:03.000,885197.429
19534,2018/4/5 20:09:03.000,885198.016
19534,2018/4/5 20:19:04.000,885199.429
19534,2018/4/5 20:29:03.000,885200
19534,2018/4/5 20:39:05.000,885201.024
19534,2018/4/5 20:49:08.000,885202.429
19534,2018/4/5 20:59:06.000,885203.008
19534,2018/4/5 21:09:06.000,885204.429
19534,2018/4/5 21:14:03.000,885205.429
19534,2018/4/5 21:24:03.000,885206.016
19534,2018/4/5 21:34:02.000,885207.429
19534,2018/4/5 21:44:02.000,885208
19534,2018/4/5 21:59:05.000,885209.024
19534,2018/4/5 22:09:06.000,885210.429
19534,2018/4/5 22:29:05.000,885211.008
19534,2018/4/5 22:39:06.000,885212.032
19534,2018/4/5 22:54:06.000,885213.429
19534,2018/4/5 23:09:04.000,885214.016
19534,2018/4/5 23:19:04.000,885215.429
19534,2018/4/5 23:34:06.000,885216
19534,2018/4/5 23:49:06.000,885217.024
19534,2018/4/6 00:04:06.000,885218.429
19534,2018/4/6 00:19:06.000,885219.008
19534,2018/4/6 00:29:08.000,885220.429
19534,2018/4/6 00:49:06.000,885221.429
19534,2018/4/6 00:59:05.000,885222.016
19534,2018/4/6 01:14:06.000,885223.429
19534,2018/4/6 01:29:06.000,885224
19534,2018/4/6 01:44:07.000,885225.024
19534,2018/4/6 01:54:07.000,885226.429
19534,2018/4/6 02:09:08.000,885227.008
19534,2018/4/6 02:24:08.000,885228.032
19534,2018/4/6 02:39:07.000,885229.429
19534,2018/4/6 02:54:06.000,885230.016
19534,2018/4/6 03:09:06.000,885231.429
19534,2018/4/6 03:24:07.000,885232
19534,2018/4/6 03:39:06.000,885233.024
19534,2018/4/6 03:49:07.000,885234.429
19534,2018/4/6 04:04:10.000,885235.008
19534,2018/4/6 04:19:10.000,885236.429
19534,2018/4/6 04:34:10.000,885237.429
19534,2018/4/6 04:49:10.000,885238.016
19534,2018/4/6 05:04:10.000,885239.429
19534,2018/4/6 05:19:06.000,885240
19534,2018/4/6 05:39:06.000,885241.024
19534,2018/4/6 05:49:06.000,885242.429
19534,2018/4/6 06:04:07.000,885243.008
19534,2018/4/6 06:19:06.000,885244.032
19534,2018/4/6 06:34:07.000,885245.429
19534,2018/4/6 06:49:06.000,885246.016
19534,2018/4/6 07:04:06.000,885247.429
19534,2018/4/6 07:09:05.000,885248
19534,2018/4/6 07:19:06.000,885249.024
19534,2018/4/6 07:29:06.000,885250.429
19534,2018/4/6 07:39:07.000,885251.008
19534,2018/4/6 07:49:05.000,885252.429
19534,2018/4/6 07:59:06.000,885253.429
19534,2018/4/6 08:09:06.000,885254.016
19534,2018/4/6 08:19:06.000,885255.429
19534,2018/4/6 08:34:05.000,885256
19534,2018/4/6 08:39:05.000,885257.024
19534,2018/4/6 08:49:05.000,885258.429
19534,2018/4/6 08:59:06.000,885259.008
19534,2018/4/6 09:14:07.000,885261.429
19534,2018/4/6 09:24:07.000,885262.016
19534,2018/4/6 09:34:06.000,885263.429
19534,2018/4/6 09:44:07.000,885264
19534,2018/4/6 09:54:08.000,885265.024
19534,2018/4/6 10:09:07.000,885266.429
19534,2018/4/6 10:14:07.000,885267.008
19534,2018/4/6 10:24:06.000,885268.429
19534,2018/4/6 10:34:07.000,885269.429
19534,2018/4/6 10:44:06.000,885270.016
19534,2018/4/6 10:54:07.000,885271.429
19534,2018/4/6 11:04:06.000,885272
19534,2018/4/6 11:14:05.000,885273.024
19534,2018/4/6 11:24:05.000,885274.429
19534,2018/4/6 11:34:06.000,885275.008
19534,2018/4/6 11:44:06.000,885276.032
19534,2018/4/6 11:54:06.000,885277.429
19534,2018/4/6 11:59:08.000,885278.016
19534,2018/4/6 12:09:04.000,885279.429
19534,2018/4/6 12:24:05.000,885280
19534,2018/4/6 12:29:05.000,885281.024
19534,2018/4/6 12:39:05.000,885282.429
19534,2018/4/6 12:49:06.000,885283.008
19534,2018/4/6 12:59:04.000,885284.429
19534,2018/4/6 13:09:06.000,885285.429
19534,2018/4/6 13:19:05.000,885286.016
19534,2018/4/6 13:29:04.000,885287.429
19534,2018/4/6 13:39:03.000,885288
19534,2018/4/6 13:49:04.000,885289.024
19534,2018/4/6 13:54:04.000,885290.429
19534,2018/4/6 14:09:05.000,885291.008
19534,2018/4/6 14:14:05.000,885292.032
19534,2018/4/6 14:24:05.000,885293.429
19534,2018/4/6 14:39:04.000,885294.016
19534,2018/4/6 14:49:04.000,885295.429
19534,2018/4/6 14:54:06.000,885296
19534,2018/4/6 15:04:06.000,885297.024
19534,2018/4/6 15:09:06.000,885298.429
19534,2018/4/6 15:19:05.000,885299.008
19534,2018/4/6 15:29:07.000,885300.429
19534,2018/4/6 15:39:06.000,885301.429
19534,2018/4/6 15:49:07.000,885302.016
19534,2018/4/6 16:04:06.000,885304
19534,2018/4/6 16:14:06.000,885305.024
19534,2018/4/6 16:24:07.000,885306.429
19534,2018/4/6 16:34:05.000,885307.008
19534,2018/4/6 16:44:07.000,885308.032
19534,2018/4/6 16:49:05.000,885309.429
19534,2018/4/6 16:59:07.000,885310.016
19534,2018/4/6 17:09:05.000,885311.429
19534,2018/4/6 17:14:06.000,885312
19534,2018/4/6 17:24:06.000,885313.024
19534,2018/4/6 17:39:07.000,885315.008
19534,2018/4/6 17:49:06.000,885316.429
19534,2018/4/6 17:59:04.000,885317.429
19534,2018/4/6 18:09:06.000,885318.016
19534,2018/4/6 18:14:06.000,885319.429
19534,2018/4/6 18:24:06.000,885320
19534,2018/4/6 18:34:06.000,885321.024
19534,2018/4/6 18:39:07.000,885322.429
19534,2018/4/6 18:49:07.000,885323.008
19534,2018/4/6 18:59:05.000,885324.032
19534,2018/4/6 19:09:06.000,885325.429
19534,2018/4/6 19:14:05.000,885326.016
19534,2018/4/6 19:24:10.000,885327.429
19534,2018/4/6 19:34:06.000,885328
19534,2018/4/6 19:39:06.000,885329.024
19534,2018/4/6 19:49:06.000,885330.429
19534,2018/4/6 19:59:06.000,885331.008
19534,2018/4/6 20:09:07.000,885332.429
19534,2018/4/6 20:14:08.000,885333.429
19534,2018/4/6 20:24:07.000,885334.016
19534,2018/4/6 20:34:07.000,885335.429
19534,2018/4/6 20:44:05.000,885336
19534,2018/4/6 20:49:07.000,885337.024
19534,2018/4/6 20:59:06.000,885338.429
19534,2018/4/6 21:09:06.000,885339.008
19534,2018/4/6 21:14:13.000,885340.032
19534,2018/4/6 21:24:10.000,885341.429
19534,2018/4/6 21:34:05.000,885342.016
19534,2018/4/6 21:44:05.000,885343.429
19534,2018/4/6 21:49:04.000,885344
19534,2018/4/6 22:04:04.000,885345.024
19534,2018/4/6 22:14:06.000,885346.429
19534,2018/4/6 22:29:05.000,885347.008
19534,2018/4/6 22:44:05.000,885348.429
19534,2018/4/6 22:59:06.000,885349.429
19534,2018/4/6 23:14:04.000,885350.016
19534,2018/4/6 23:24:05.000,885351.429
19534,2018/4/6 23:39:07.000,885352
19534,2018/4/6 23:54:08.000,885353.024
19534,2018/4/7 00:09:06.000,885354.429
19534,2018/4/7 00:19:06.000,885355.008
19534,2018/4/7 00:34:06.000,885356.032
19534,2018/4/7 00:49:08.000,885357.429
19534,2018/4/7 01:04:07.000,885358.016
19534,2018/4/7 01:19:07.000,885359.429
19534,2018/4/7 01:34:06.000,885360
19534,2018/4/7 01:44:08.000,885361.024
19534,2018/4/7 01:59:07.000,885362.429
19534,2018/4/7 02:14:10.000,885363.008
19534,2018/4/7 02:29:05.000,885364.429
19534,2018/4/7 02:44:07.000,885365.429
19534,2018/4/7 02:59:05.000,885366.016
19534,2018/4/7 03:14:09.000,885367.429
19534,2018/4/7 03:29:06.000,885368
19534,2018/4/7 03:39:05.000,885369.024
19534,2018/4/7 03:54:06.000,885370.429
19534,2018/4/7 04:09:08.000,885371.008
19534,2018/4/7 04:24:06.000,885372.032
19534,2018/4/7 04:39:08.000,885373.429
19534,2018/4/7 04:59:05.000,885374.016
19534,2018/4/7 05:09:06.000,885375.429
19534,2018/4/7 05:24:06.000,885376
19534,2018/4/7 05:39:06.000,885377.024
19534,2018/4/7 05:54:07.000,885378.429
19534,2018/4/7 06:09:05.000,885379.008
19534,2018/4/7 06:19:04.000,885380.429
19534,2018/4/7 06:34:07.000,885381.429
19534,2018/4/7 06:49:06.000,885382.016
19534,2018/4/7 07:04:06.000,885383.429
19534,2018/4/7 07:14:07.000,885384
19534,2018/4/7 07:24:12.000,885385.024
19534,2018/4/7 07:34:13.000,885386.429
19534,2018/4/7 07:39:10.000,885387.008
19534,2018/4/7 07:49:11.000,885388.032
19534,2018/4/7 07:59:11.000,885389.429
19534,2018/4/7 08:09:12.000,885390.016
19534,2018/4/7 08:19:14.000,885391.429
19534,2018/4/7 08:29:10.000,885392
19534,2018/4/7 08:39:10.000,885393.024
19534,2018/4/7 08:49:11.000,885394.429
19534,2018/4/7 08:59:10.000,885395.008
19534,2018/4/7 09:04:11.000,885396.429
19534,2018/4/7 09:14:10.000,885397.429
19534,2018/4/7 09:24:10.000,885398.016
19534,2018/4/7 09:39:12.000,885400
19534,2018/4/7 09:49:11.000,885401.024
19534,2018/4/7 09:59:11.000,885402.429
19534,2018/4/7 10:09:09.000,885403.008
19534,2018/4/7 10:19:10.000,885404.032
19534,2018/4/7 10:24:12.000,885405.429
19534,2018/4/7 10:34:15.000,885406.016
19534,2018/4/7 10:44:16.000,885407.429
19534,2018/4/7 10:54:10.000,885408
19534,2018/4/7 11:04:10.000,885409.024
19534,2018/4/7 11:09:09.000,885410.429
19534,2018/4/7 11:19:11.000,885411.008
19534,2018/4/7 11:29:10.000,885412.429
19534,2018/4/7 11:39:09.000,885413.429
19534,2018/4/7 11:49:10.000,885414.016
19534,2018/4/7 11:54:11.000,885415.429
19534,2018/4/7 12:04:09.000,885416
19534,2018/4/7 12:14:10.000,885417.024
19534,2018/4/7 12:24:12.000,885419.008
19534,2018/4/7 12:29:10.000,885420.032
19534,2018/4/7 12:34:10.000,885421.429
19534,2018/4/7 12:39:10.000,885422.016
19534,2018/4/7 12:44:10.000,885424
19534,2018/4/7 12:49:10.000,885425.024
19534,2018/4/7 12:59:09.000,885427.008
19534,2018/4/7 13:04:10.000,885429.429
19534,2018/4/7 13:09:10.000,885430.016
19534,2018/4/7 13:14:10.000,885431.429
19534,2018/4/7 13:19:11.000,885432
19534,2018/4/7 13:24:10.000,885433.024
19534,2018/4/7 13:29:10.000,885435.008
19534,2018/4/7 13:34:11.000,885436.032
19534,2018/4/7 13:39:13.000,885437.429
19534,2018/4/7 13:44:10.000,885438.016
19534,2018/4/7 13:49:11.000,885440
19534,2018/4/7 13:59:11.000,885442.429
19534,2018/4/7 14:04:10.000,885443.008
19534,2018/4/7 14:09:10.000,885444.429
19534,2018/4/7 14:14:10.000,885446.016
19534,2018/4/7 14:19:11.000,885447.429
19534,2018/4/7 14:24:10.000,885448
19534,2018/4/7 14:29:10.000,885449.024
19534,2018/4/7 14:34:12.000,885451.008
19534,2018/4/7 14:39:11.000,885452.032
19534,2018/4/7 14:44:12.000,885453.429
19534,2018/4/7 14:49:12.000,885454.016
19534,2018/4/7 14:54:10.000,885455.429
19534,2018/4/7 14:59:11.000,885457.024
19534,2018/4/7 15:04:11.000,885458.429
19534,2018/4/7 15:09:10.000,885459.008
19534,2018/4/7 15:14:11.000,885460.429
19534,2018/4/7 15:19:11.000,885462.016
19534,2018/4/7 15:24:13.000,885463.429
19534,2018/4/7 15:29:10.000,885464
19534,2018/4/7 15:34:11.000,885465.024
19534,2018/4/7 15:39:13.000,885467.008
19534,2018/4/7 15:44:11.000,885468.032
19534,2018/4/7 15:49:12.000,885469.429
19534,2018/4/7 15:54:11.000,885470.016
19534,2018/4/7 15:59:12.000,885471.429
19534,2018/4/7 16:04:11.000,885473.024
19534,2018/4/7 16:09:11.000,885474.429
19534,2018/4/7 16:14:11.000,885475.008
19534,2018/4/7 16:24:12.000,885476.429
19534,2018/4/7 16:29:11.000,885477.429
19534,2018/4/7 16:39:12.000,885478.016
19534,2018/4/7 16:49:12.000,885479.429
19534,2018/4/7 16:59:13.000,885480
19534,2018/4/7 17:04:10.000,885481.024
19534,2018/4/7 17:14:11.000,885482.429
19534,2018/4/7 17:29:18.000,885483.008
19534,2018/4/7 17:34:16.000,885484.032
19534,2018/4/7 17:39:17.000,885485.429
19534,2018/4/7 17:49:17.000,885486.016
19534,2018/4/7 17:59:16.000,885487.429
19534,2018/4/7 18:04:19.000,885488
19534,2018/4/7 18:14:17.000,885489.024
19534,2018/4/7 18:24:17.000,885490.429
19534,2018/4/7 18:34:16.000,885491.008
19534,2018/4/7 18:39:17.000,885492.429
19534,2018/4/7 18:49:15.000,885493.429
19534,2018/4/7 18:59:14.000,885494.016
19534,2018/4/7 19:04:15.000,885495.429
19534,2018/4/7 19:14:15.000,885496
19534,2018/4/7 19:24:14.000,885497.024
19534,2018/4/7 19:34:14.000,885498.429
19534,2018/4/7 19:39:14.000,885499.008
19534,2018/4/7 19:49:16.000,885500.032
19534,2018/4/7 19:59:18.000,885501.429
19534,2018/4/7 20:09:16.000,885502.016
19534,2018/4/7 20:19:15.000,885503.429
19534,2018/4/7 20:24:15.000,885504
19534,2018/4/7 20:34:16.000,885505.024
19534,2018/4/7 20:44:14.000,885506.429
19534,2018/4/7 20:54:16.000,885507.008
19534,2018/4/7 20:59:17.000,885508.429
19534,2018/4/7 21:09:21.000,885509.429
19534,2018/4/7 21:19:13.000,885510.016
19534,2018/4/7 21:29:16.000,885511.429
19534,2018/4/7 21:34:16.000,885512
19534,2018/4/7 21:44:14.000,885513.024
19534,2018/4/7 21:54:16.000,885514.429
19534,2018/4/7 22:09:15.000,885515.008
19534,2018/4/7 22:24:15.000,885516.032
19534,2018/4/7 22:34:15.000,885517.429
19534,2018/4/7 22:49:15.000,885518.016
19534,2018/4/7 23:09:16.000,885519.429
19534,2018/4/7 23:24:15.000,885520
19534,2018/4/7 23:34:20.000,885521.024
19534,2018/4/7 23:49:16.000,885522.429
19534,2018/4/8 00:04:14.000,885523.008
19534,2018/4/8 00:19:16.000,885524.429
19534,2018/4/8 00:34:17.000,885525.429
19534,2018/4/8 00:49:17.000,885526.016
19534,2018/4/8 00:59:21.000,885527.429
19534,2018/4/8 01:14:17.000,885528
19534,2018/4/8 01:29:15.000,885529.024
19534,2018/4/8 01:44:17.000,885530.429
19534,2018/4/8 01:59:16.000,885531.008
19534,2018/4/8 02:14:15.000,885532.032
19534,2018/4/8 02:34:19.000,885533.429
19534,2018/4/8 02:44:17.000,885534.016
19534,2018/4/8 02:54:16.000,885535.429
19534,2018/4/8 03:09:17.000,885536
19534,2018/4/8 03:24:16.000,885537.024
19534,2018/4/8 03:39:17.000,885538.429
19534,2018/4/8 03:54:18.000,885539.008
19534,2018/4/8 04:09:16.000,885540.429
19534,2018/4/8 04:24:15.000,885541.429
19534,2018/4/8 04:34:16.000,885542.016
19534,2018/4/8 04:49:19.000,885543.429
19534,2018/4/8 05:04:19.000,885544
19534,2018/4/8 05:19:16.000,885545.024
19534,2018/4/8 05:34:17.000,885546.429
19534,2018/4/8 05:49:17.000,885547.008
19534,2018/4/8 06:04:17.000,885548.032
19534,2018/4/8 06:14:15.000,885549.429
19534,2018/4/8 06:29:17.000,885550.016
19534,2018/4/8 06:44:18.000,885551.429
19534,2018/4/8 06:59:17.000,885552
19534,2018/4/8 07:09:17.000,885553.024
19534,2018/4/8 07:19:16.000,885554.429
19534,2018/4/8 07:29:16.000,885555.008
19534,2018/4/8 07:39:20.000,885556.429
19534,2018/4/8 07:44:21.000,885557.429
19534,2018/4/8 07:54:20.000,885558.016
19534,2018/4/8 08:04:21.000,885559.429
19534,2018/4/8 08:14:21.000,885560
19534,2018/4/8 08:24:21.000,885561.024
19534,2018/4/8 08:34:21.000,885562.429
19534,2018/4/8 08:39:21.000,885563.008
19534,2018/4/8 08:49:21.000,885564.032
19534,2018/4/8 08:59:20.000,885565.429
19534,2018/4/8 09:09:20.000,885566.016
19534,2018/4/8 09:14:23.000,885567.429
19534,2018/4/8 09:24:23.000,885568
19534,2018/4/8 09:34:20.000,885569.024
19534,2018/4/8 09:39:22.000,885570.429
19534,2018/4/8 09:54:20.000,885571.008
19534,2018/4/8 09:59:21.000,885572.429
19534,2018/4/8 10:09:22.000,885573.429
19534,2018/4/8 10:14:21.000,885574.016
19534,2018/4/8 10:24:22.000,885575.429
19534,2018/4/8 10:34:21.000,885576
19534,2018/4/8 10:44:21.000,885577.024
19534,2018/4/8 10:59:23.000,885579.008
19534,2018/4/8 11:04:22.000,885580.032
19534,2018/4/8 11:49:22.000,885585.024
19534,2018/4/8 12:19:22.000,885589.429
19534,2018/4/8 12:29:21.000,885590.016
19534,2018/4/8 12:44:22.000,885592
19534,2018/4/8 13:04:23.000,885594.429
19534,2018/4/8 13:24:22.000,885596.032
19534,2018/4/8 13:44:20.000,885599.429
19534,2018/4/8 14:04:23.000,885601.024
19534,2018/4/8 14:24:20.000,885604.429
19534,2018/4/8 14:44:21.000,885606.016
19534,2018/4/8 14:59:20.000,885608
19534,2018/4/8 15:14:22.000,885609.024
19534,2018/4/8 15:29:21.000,885611.008
19534,2018/4/8 15:44:24.000,885613.429
19534,2018/4/8 15:54:24.000,885614.016
19534,2018/4/8 16:09:24.000,885616
19534,2018/4/8 16:19:23.000,885617.024
19534,2018/4/8 16:34:24.000,885619.008
19534,2018/4/8 16:44:19.000,885620.429
19534,2018/4/8 16:59:18.000,885622.016
19534,2018/4/8 17:14:20.000,885623.429
19534,2018/4/8 18:09:24.000,885630.016
19534,2018/4/8 18:29:24.000,885632
19534,2018/4/8 18:49:21.000,885634.429
19534,2018/4/8 19:09:22.000,885636.429
19534,2018/4/8 19:29:22.000,885639.429
19534,2018/4/8 20:04:22.000,885643.008
19534,2018/4/8 20:24:21.000,885645.429
19534,2018/4/8 20:44:23.000,885647.429
19534,2018/4/8 20:59:22.000,885649.024
19534,2018/4/8 21:19:23.000,885651.008
19534,2018/4/8 21:34:21.000,885653.429
19534,2018/4/8 21:54:25.000,885655.429
19534,2018/4/8 22:09:22.000,885656
19534,2018/4/8 22:29:23.000,885658.429
19534,2018/4/8 22:44:23.000,885659.008
19534,2018/4/8 23:04:28.000,885660.032
19534,2018/4/8 23:39:26.000,885662.016
19534,2018/4/8 23:54:26.000,885663.429
19534,2018/4/9 00:29:30.000,885666.429
19534,2018/4/9 00:44:28.000,885667.008
19534,2018/4/9 00:59:24.000,885668.429
19534,2018/4/9 01:14:22.000,885669.429
